Dataset,NetworkType,c,Alternative,IsCandidate,IsUniqueOptimum,Welfare,SingletonSum,Surplus,SurplusPerNode,ImputationExists,Status,ImputationDiameter
Karate,Local,3.78699583493528,5,1,1,1699.85508888889,554.144911111111,1145.71017777778,33.6973581699346,1,Nonempty,1620.27887196222
Karate,Local,3.90915699090093,5,1,1,1697.36300130719,556.63699869281,1140.72600261438,33.5507647827759,1,Nonempty,1613.2301838489
Karate,Local,4.03131814686659,5,1,1,1694.87091372549,559.12908627451,1135.74182745098,33.4041713956171,1,Nonempty,1606.18149573558
Karate,Local,4.15347930283224,5,1,1,1692.37882614379,561.621173856209,1130.75765228758,33.2575780084583,1,Nonempty,1599.13280762226
Karate,Local,4.2756404587979,5,1,1,1689.88673856209,564.113261437908,1125.77347712418,33.1109846212995,1,Nonempty,1592.08411950894
Karate,Local,4.39780161476355,5,1,1,1687.39465098039,566.605349019608,1120.78930196078,32.9643912341407,1,Nonempty,1585.03543139562
Karate,Local,4.51996277072921,5,1,1,1684.90256339869,569.097436601307,1115.80512679739,32.8177978469819,1,Nonempty,1577.98674328229
Karate,Local,4.64212392669486,5,1,1,1682.41047581699,571.589524183007,1110.82095163399,32.6712044598232,1,Nonempty,1570.93805516897
Karate,Local,4.76428508266051,5,1,1,1679.91838823529,574.081611764706,1105.83677647059,32.5246110726644,1,Nonempty,1563.88936705565
Karate,Local,4.88644623862617,5,1,1,1677.42630065359,576.573699346405,1100.85260130719,32.3780176855056,1,Nonempty,1556.84067894233
Karate,Local,5.00860739459182,5,1,1,1674.9342130719,579.065786928105,1095.86842614379,32.2314242983468,1,Nonempty,1549.79199082901
Karate,Local,5.13076855055748,5,1,1,1672.4421254902,581.557874509804,1090.88425098039,32.084830911188,1,Nonempty,1542.74330271569
Karate,Local,5.25292970652313,5,1,1,1669.9500379085,584.049962091503,1085.90007581699,31.9382375240292,1,Nonempty,1535.69461460236
Karate,Local,5.37509086248879,5,1,1,1667.4579503268,586.542049673203,1080.91590065359,31.7916441368704,1,Nonempty,1528.64592648904
Karate,Local,5.49725201845444,5,1,1,1664.9658627451,589.034137254902,1075.9317254902,31.6450507497117,1,Nonempty,1521.59723837572
Karate,Local,5.61941317442009,5,1,1,1662.4737751634,591.526224836601,1070.9475503268,31.4984573625529,1,Nonempty,1514.5485502624
Karate,Local,5.74157433038575,5,1,1,1659.9816875817,594.018312418301,1065.9633751634,31.3518639753941,1,Nonempty,1507.49986214908
Karate,Local,5.8637354863514,5,1,1,1657.4896,596.5104,1060.9792,31.2052705882353,1,Nonempty,1500.45117403576
Karate,Local,5.98589664231706,5,1,1,1654.9975124183,599.002487581699,1055.9950248366,31.0586772010765,1,Nonempty,1493.40248592244
Karate,Local,6.10805779828271,5,1,1,1652.5054248366,601.494575163399,1051.0108496732,30.9120838139177,1,Nonempty,1486.35379780911
Karate,Local,6.23021895424836,5,1,1,1650.0133372549,603.986662745098,1046.0266745098,30.7654904267589,1,Nonempty,1479.30510969579
Karate,Local,6.35238011021402,5,1,1,1647.5212496732,606.478750326797,1041.04249934641,30.6188970396002,1,Nonempty,1472.25642158247
Karate,Local,6.47454126617967,5,1,1,1645.0291620915,608.970837908497,1036.05832418301,30.4723036524414,1,Nonempty,1465.20773346915
Karate,Local,6.59670242214533,5,1,1,1642.5370745098,611.462925490196,1031.07414901961,30.3257102652826,1,Nonempty,1458.15904535583
Karate,Local,6.71886357811098,5,1,1,1640.0449869281,613.955013071895,1026.08997385621,30.1791168781238,1,Nonempty,1451.11035724251
Karate,Local,6.84102473407664,5,1,1,1637.55289934641,616.447100653595,1021.10579869281,30.032523490965,1,Nonempty,1444.06166912918
Karate,Local,6.96318589004229,5,1,1,1635.06081176471,618.939188235294,1016.12162352941,29.8859301038062,1,Nonempty,1437.01298101586
Karate,Local,7.08534704600794,5,1,1,1632.56872418301,621.431275816993,1011.13744836601,29.7393367166475,1,Nonempty,1429.96429290254
Karate,Local,7.18772786386532,5,1,1,1630.48015549872,623.519844501284,1006.96031099743,29.6164797352186,1,Nonempty,1424.056928584
Karate,Local,7.18779974186274,5,1,1,1630.47868918757,623.521310812431,1006.95737837514,29.6163934816217,1,Nonempty,1424.05278122978
Karate,Local,7.18787161986016,5,1,1,1630.47722287642,623.522777123579,1006.95444575284,29.6163072280248,1,Nonempty,1424.04863387555
Karate,Local,7.2075082019736,5,1,1,1630.07663660131,623.923363398693,1006.15327320261,29.5927433294887,1,Nonempty,1422.91560478922
Karate,Local,7.32966935793925,5,1,1,1627.58454901961,626.415450980392,1001.16909803922,29.4461499423299,1,Nonempty,1415.8669166759
Karate,Local,7.35246907379743,5,1,1,1627.1194348161,626.880565183899,1000.2388696322,29.4187902833001,1,Nonempty,1414.55137504659
Karate,Local,7.35254259922343,5,1,1,1627.11793489741,626.882065102589,1000.23586979482,29.4187020527889,1,Nonempty,1414.54713263589
Karate,Local,7.35261612464942,5,1,1,1627.11643497872,626.88356502128,1000.23286995744,29.4186138222777,1,Nonempty,1414.54289022518
Karate,Local,7.45183051390491,5,1,1,1625.09246143791,628.907538562092,996.184922875817,29.2995565551711,1,Nonempty,1408.81822856258
Karate,Local,7.57399166987056,5,1,1,1622.60037385621,631.399626143791,991.200747712419,29.1529631680123,1,Nonempty,1401.76954044925
Karate,Local,7.69615282583621,5,1,1,1620.10828627451,633.89171372549,986.21657254902,29.0063697808535,1,Nonempty,1394.72085233593
Karate,Local,7.81831398180187,5,1,1,1617.61619869281,636.38380130719,981.232397385621,28.8597763936947,1,Nonempty,1387.67216422261
Karate,Local,7.94047513776752,5,1,1,1615.12411111111,638.875888888889,976.248222222222,28.713183006536,1,Nonempty,1380.62347610929
Karate,Local,8.06263629373318,5,1,1,1612.63202352941,641.367976470588,971.264047058824,28.5665896193772,1,Nonempty,1373.57478799597
Karate,Local,8.18479744969883,5,1,1,1610.13993594771,643.860064052288,966.279871895425,28.4199962322184,1,Nonempty,1366.52609988265
Karate,Local,8.28017384837035,5,1,1,1608.19425741481,645.805742585187,962.388514829627,28.3055445538126,1,Nonempty,1361.02288994416
Karate,Local,8.28025665093686,5,1,1,1608.19256824246,645.807431757543,962.385136484913,28.3054451907327,1,Nonempty,1361.01811224325
Karate,Local,8.28033945350337,5,1,1,1608.1908790701,645.8091209299,962.3817581402,28.3053458276529,1,Nonempty,1361.01333454233
Karate,Local,8.29078597333203,5,1,1,1607.9777700656,646.022229934405,961.95554013119,28.2928100038585,1,Nonempty,1360.41057125347
Karate,Local,8.29086888202085,5,1,1,1607.97607872834,646.023921271657,961.952157456687,28.292710513432,1,Nonempty,1360.40578742931
Karate,Local,8.29095179070968,5,1,1,1607.97438739109,646.025612608909,961.948774782183,28.2926110230054,1,Nonempty,1360.40100360514
Karate,Local,8.30695860566449,5,1,1,1607.64784836601,646.352151633987,961.295696732026,28.2734028450596,1,Nonempty,1359.47741176933
Karate,Local,8.35488870489337,5,1,1,1606.67007434174,647.329925658256,959.340148683488,28.2158867259849,1,Nonempty,1356.71184919721
Karate,Local,8.35497225461592,5,1,1,1606.6683699274,647.331630072596,959.336739854808,28.2157864663179,1,Nonempty,1356.70702838546
Karate,Local,8.35505580433847,5,1,1,1606.66666551306,647.333334486936,959.333331026128,28.2156862066508,1,Nonempty,1356.70220757371
Karate,Local,8.42911976163014,5,1,1,1605.15576078431,648.844239215686,956.311521568628,28.1268094579008,1,Nonempty,1352.428723656
Karate,Local,8.52696458000834,5,1,1,1603.1597264894,650.840273510601,952.319452978797,28.009395675847,1,Nonempty,1346.78308611434
Karate,Local,8.52704985050684,5,1,1,1603.15798697123,650.842013028771,952.315973942458,28.0092933512488,1,Nonempty,1346.77816601397
Karate,Local,8.52713512100535,5,1,1,1603.15624745306,650.843752546941,952.312494906119,28.0091910266506,1,Nonempty,1346.77324591359
Karate,Local,8.55128091759579,5,1,1,1602.66367320261,651.336326797386,951.327346405229,27.980216070742,1,Nonempty,1345.38003554268
Karate,Local,8.63592962901206,5,1,1,1600.93683948972,653.063160510277,947.873678979445,27.8786376170425,1,Nonempty,1340.49581222921
Karate,Local,8.63601598917196,5,1,1,1600.93507774246,653.064922257539,947.870155484922,27.8785339848506,1,Nonempty,1340.49082925547
Karate,Local,8.63610234933185,5,1,1,1600.9333159952,653.066684004801,947.866631990398,27.8784303526588,1,Nonempty,1340.48584628173
Karate,Local,8.67344207356145,5,1,1,1600.17158562092,653.828414379085,946.34317124183,27.8336226835832,1,Nonempty,1338.33134742936
Karate,Local,8.73562312488827,5,1,1,1598.90309217385,655.096907826152,943.806184347696,27.7590054219911,1,Nonempty,1334.74350615611
Karate,Local,8.73571048199309,5,1,1,1598.90131008891,655.09868991109,943.80262017782,27.7589005934653,1,Nonempty,1334.73846565874
Karate,Local,8.73579783909791,5,1,1,1598.89952800397,655.100471996029,943.799056007943,27.7587957649395,1,Nonempty,1334.73342516136
Karate,Local,8.78404674389113,5,1,1,1597.91525034619,656.08474965381,941.830500692379,27.7008970791876,1,Nonempty,1331.94946753581
Karate,Local,8.78413458523698,5,1,1,1597.91345838273,656.086541617266,941.826916765469,27.7007916695726,1,Nonempty,1331.94439909776
Karate,Local,8.78422242658283,5,1,1,1597.91166641928,656.088333580721,941.823332838558,27.7006862599576,1,Nonempty,1331.93933065972
Karate,Local,8.7956032295271,5,1,1,1597.67949803922,656.320501960784,941.358996078432,27.6870292964245,1,Nonempty,1331.28265931604
Karate,Local,8.89258698336861,5,1,1,1595.70102946085,658.298970539151,937.402058921698,27.5706487918146,1,Nonempty,1325.68670512353
Karate,Local,8.89267591012771,5,1,1,1595.69921535496,658.300784645037,937.398430709927,27.5705420797037,1,Nonempty,1325.68157405723
Karate,Local,8.89276483688682,5,1,1,1595.69740124908,658.302598750922,937.394802498155,27.5704353675928,1,Nonempty,1325.67644299094
Karate,Local,8.90728441998734,5,1,1,1595.40120175383,658.598798246173,936.802403507654,27.5530118678722,1,Nonempty,1324.83866430424
Karate,Local,8.90737349372227,5,1,1,1595.39938464963,658.600615350366,936.798769299269,27.5529049793903,1,Nonempty,1324.83352475745
Karate,Local,8.90746256745721,5,1,1,1595.39756754544,658.602432454559,936.795135090883,27.5527980909083,1,Nonempty,1324.82838521066
Karate,Local,8.91776438549276,5,1,1,1595.18741045752,658.812589542484,936.374820915033,27.5404359092657,1,Nonempty,1324.23397120272
Karate,Local,8.95511651775248,5,1,1,1594.42542695942,659.574573040582,934.850853918836,27.495613350554,1,Nonempty,1322.07875640809
Karate,Local,8.95520606981318,5,1,1,1594.42360009738,659.57639990262,934.84720019476,27.4955058880812,1,Nonempty,1322.07358926195
Karate,Local,8.95529562187387,5,1,1,1594.42177323534,659.578226764658,934.843546470683,27.4953984256083,1,Nonempty,1322.0684221158
Karate,Local,8.95912126700135,5,1,1,1594.34373007474,659.656269925259,934.687460149482,27.4908076514554,1,Nonempty,1321.84768272346
Karate,Local,8.95921085910994,5,1,1,1594.34190239573,659.658097604274,934.683804791452,27.490700140925,1,Nonempty,1321.84251326656
Karate,Local,8.95930045121853,5,1,1,1594.34007471671,659.659925283289,934.680149433421,27.4905926303947,1,Nonempty,1321.83734380966
Karate,Local,8.96478404337901,5,1,1,1594.22820943664,659.771790563363,934.456418873274,27.4840123198022,1,Nonempty,1321.52094101718
Karate,Local,8.96487369211594,5,1,1,1594.2263806024,659.773619397596,934.452761204807,27.4839047413179,1,Nonempty,1321.51576829283
Karate,Local,8.96496334085286,5,1,1,1594.22455176817,659.77544823183,934.449103536341,27.4837971628336,1,Nonempty,1321.51059556847
Karate,Local,8.9743146079736,5,1,1,1594.03378591891,659.966214081093,934.067571837815,27.4725756422887,1,Nonempty,1320.97102826594
Karate,Local,8.97440435201712,5,1,1,1594.03195514042,659.968044859581,934.063910280839,27.4724679494364,1,Nonempty,1320.96585004241
Karate,Local,8.97449409606064,5,1,1,1594.03012436193,659.969875638068,934.060248723863,27.4723602565842,1,Nonempty,1320.96067181887
Karate,Local,8.97452490499112,5,1,1,1594.02949585975,659.97050414025,934.0589917195,27.4723232858676,1,Nonempty,1320.95889414626
Karate,Local,8.97461465113763,5,1,1,1594.02766503836,659.972334961639,934.055330076722,27.4722155904918,1,Nonempty,1320.95371580138
Karate,Local,8.97470439728414,5,1,1,1594.02583421697,659.974165783028,934.051668433944,27.472107895116,1,Nonempty,1320.9485374565
Karate,Local,8.98503224306695,5,1,1,1593.815146163,660.184853836997,933.630292326006,27.4597144801766,1,Nonempty,1320.35262164979
Karate,Local,8.9851220942879,5,1,1,1593.8133131981,660.186686801904,933.626626396191,27.4596066587115,1,Nonempty,1320.34743724213
Karate,Local,8.98521194550884,5,1,1,1593.81148023319,660.188519766812,933.622960466377,27.4594988372464,1,Nonempty,1320.34225283447
Karate,Local,8.98712433639839,5,1,1,1593.77246745904,660.227532540958,933.544934918083,27.4572039681789,1,Nonempty,1320.23190804586
Karate,Local,8.98721420854047,5,1,1,1593.77063406734,660.229365932657,933.541268134686,27.4570961216084,1,Nonempty,1320.22672243105
Karate,Local,8.98730408068256,5,1,1,1593.76880067564,660.231199324356,933.537601351289,27.4569882750379,1,Nonempty,1320.22153681624
Karate,Local,8.98891529313116,5,1,1,1593.73593194169,660.264068058307,933.471863883386,27.4550548200996,1,Nonempty,1320.12856999758
Karate,Local,8.98900518318299,5,1,1,1593.73409818464,660.265901815364,933.468196369271,27.4549469520374,1,Nonempty,1320.12338334937
Karate,Local,8.98909507323483,5,1,1,1593.73226442758,660.267735572422,933.464528855156,27.4548390839752,1,Nonempty,1320.11819670117
Karate,Local,8.9954967525962,5,1,1,1593.60167016861,660.398329831394,933.203340337212,27.4471570687415,1,Nonempty,1319.74882035676
Karate,Local,8.99558670846329,5,1,1,1593.59983506892,660.400164931082,933.199670137835,27.447049121701,1,Nonempty,1319.74362991103
Karate,Local,8.99567666433037,5,1,1,1593.59799996923,660.402000030771,933.195999938458,27.4469411746605,1,Nonempty,1319.73843946529
Karate,Local,8.99918957234718,5,1,1,1593.52633664569,660.473663354314,933.052673291373,27.4427256850404,1,Nonempty,1319.53574497713
Karate,Local,8.99927956514283,5,1,1,1593.52450079266,660.475499207345,933.04900158531,27.4426176936856,1,Nonempty,1319.53055240062
Karate,Local,8.99936955793848,5,1,1,1593.52266493962,660.477335060376,933.045329879247,27.4425097023308,1,Nonempty,1319.52535982411
Karate,Local,9.00228395916643,5,1,1,1593.46321115457,660.536788845427,932.926422309147,27.4390124208573,1,Nonempty,1319.35719912581
Karate,Local,9.00237398290626,5,1,1,1593.46137467028,660.538625329719,932.922749340562,27.4389043923695,1,Nonempty,1319.35200476382
Karate,Local,9.00246400664609,5,1,1,1593.45953818599,660.540461814012,932.919076371977,27.4387963638817,1,Nonempty,1319.34681040183
Karate,Local,9.00756352162496,5,1,1,1593.35550808042,660.644491919581,932.711016160839,27.432676945907,1,Nonempty,1319.05256882945
Karate,Local,9.00765359816094,5,1,1,1593.35367051909,660.646329480915,932.707341038171,27.4325688540639,1,Nonempty,1319.04737142113
Karate,Local,9.00774367469692,5,1,1,1593.35183295775,660.648167042249,932.703665915503,27.4324607622207,1,Nonempty,1319.04217401281
Karate,Local,9.0089671911551,5,1,1,1593.326873222,660.673126777995,932.653746444009,27.4309925424709,1,Nonempty,1318.9715772192
Karate,Local,9.00905728172791,5,1,1,1593.32503537432,660.674964625681,932.650070748638,27.4308844337835,1,Nonempty,1318.96637900095
Karate,Local,9.00914737230073,5,1,1,1593.32319752663,660.676802473366,932.646395053267,27.4307763250961,1,Nonempty,1318.96118078271
Karate,Local,9.01209135202732,5,1,1,1593.26314034021,660.736859659789,932.526280680423,27.4272435494242,1,Nonempty,1318.79131340759
Karate,Local,9.01218147384205,5,1,1,1593.26130185519,660.738698144809,932.522603710382,27.4271354032465,1,Nonempty,1318.78611338669
Karate,Local,9.01227159565679,5,1,1,1593.25946337017,660.74053662983,932.51892674034,27.4270272570688,1,Nonempty,1318.78091336579
Karate,Local,9.01567605245605,5,1,1,1593.19001245147,660.809987548535,932.38002490293,27.4229419089097,1,Nonempty,1318.58447650349
Karate,Local,9.01576621011815,5,1,1,1593.18817323516,660.811826764842,932.376346470317,27.4228337197152,1,Nonempty,1318.5792744142
Karate,Local,9.01585636778025,5,1,1,1593.18633401885,660.813665981149,932.372668037703,27.4227255305207,1,Nonempty,1318.57407232491
Karate,Local,9.01801077857193,5,1,1,1593.1423840387,660.857615961299,932.284768077403,27.4201402375707,1,Nonempty,1318.44976300892
Karate,Local,9.01810095958153,5,1,1,1593.14054434611,660.859455653895,932.281088692211,27.4200320203591,1,Nonempty,1318.44455957248
Karate,Local,9.01819114059112,5,1,1,1593.13870465351,660.86129534649,932.27740930702,27.4199238031476,1,Nonempty,1318.43935613604
Karate,Local,9.03260374082072,5,1,1,1592.84468760883,661.155312391174,931.689375217652,27.4026286828721,1,Nonempty,1317.60775035172
Karate,Local,9.0326940677614,5,1,1,1592.84284493924,661.157155060764,931.685689878472,27.4025202905433,1,Nonempty,1317.60253849507
Karate,Local,9.03278439470208,5,1,1,1592.84100226965,661.158997730354,931.682004539293,27.4024118982145,1,Nonempty,1317.59732663842
Karate,Local,9.03992554145841,5,1,1,1592.69532287582,661.304677124183,931.390645751634,27.3938425221069,1,Nonempty,1317.1852830894
Karate,Local,9.04273982823953,5,1,1,1592.63791142548,661.362088574518,931.275822850964,27.3904653779695,1,Nonempty,1317.022898986
Karate,Local,9.0428302565421,5,1,1,1592.63606668811,661.36393331189,931.27213337622,27.3903568640065,1,Nonempty,1317.01768128078
Karate,Local,9.04292068484467,5,1,1,1592.63422195074,661.365778049263,931.268443901475,27.3902483500434,1,Nonempty,1317.01246357555
Karate,Local,9.04717499076328,5,1,1,1592.54743411,661.452565890002,931.094868219996,27.385143182941,1,Nonempty,1316.76699049271
Karate,Local,9.04726546341791,5,1,1,1592.54558846784,661.454411532157,931.091176935686,27.3850346157555,1,Nonempty,1316.76177022838
Karate,Local,9.04735593607255,5,1,1,1592.54374282569,661.456257174311,931.087485651378,27.3849260485699,1,Nonempty,1316.75654996404
Karate,Local,9.10438556992821,5,1,1,1591.38033829503,662.619661704967,928.760676590067,27.3164904879431,1,Nonempty,1313.46594503248
Karate,Local,9.10447661469435,5,1,1,1591.3784809818,662.621519018196,928.756961963608,27.3163812342238,1,Nonempty,1313.46069175737
Karate,Local,9.1045676594605,5,1,1,1591.37662366857,662.623376331426,928.753247337149,27.3162719805044,1,Nonempty,1313.45543848225
Karate,Local,9.11975038774126,5,1,1,1591.06689601165,662.933103988353,928.133792023294,27.2980527065675,1,Nonempty,1312.57939637611
Karate,Local,9.11984158615712,5,1,1,1591.06503556396,662.934964436037,928.130071127927,27.2979432684684,1,Nonempty,1312.57413423542
Karate,Local,9.11993278457298,5,1,1,1591.06317511628,662.93682488372,928.12635023256,27.2978338303694,1,Nonempty,1312.56887209473
Karate,Local,9.14867403267506,5,1,1,1590.476853655,663.523146345003,926.953707309995,27.2633443326469,1,Nonempty,1310.91050456982
Karate,Local,9.14876552033027,5,1,1,1590.47498730683,663.525012693169,926.949974613663,27.2632345474607,1,Nonempty,1310.90522574004
Karate,Local,9.14885700798547,5,1,1,1590.47312095867,663.526879041335,926.94624191733,27.2631247622744,1,Nonempty,1310.89994691026
Karate,Local,9.15963967338747,5,1,1,1590.25315458446,663.746845415536,926.506309168929,27.250185563792,1,Nonempty,1310.27778805094
Karate,Local,9.15973127070017,5,1,1,1590.25128599929,663.748714000715,926.50257199857,27.2500756470168,1,Nonempty,1310.27250289393
Karate,Local,9.15982286801288,5,1,1,1590.24941741411,663.750582585894,926.498834828212,27.2499657302415,1,Nonempty,1310.26721773693
Karate,Local,9.16208669742407,5,1,1,1590.20323529412,663.796764705882,926.406470588236,27.2472491349481,1,Nonempty,1310.13659497607
Karate,Local,9.16734097416254,5,1,1,1590.09604804865,663.903951951347,926.192096097306,27.2409440028619,1,Nonempty,1309.83342366357
Karate,Local,9.16743264848903,5,1,1,1590.09417789239,663.905822107608,926.188355784785,27.2408339936701,1,Nonempty,1309.82813406288
Karate,Local,9.16752432281551,5,1,1,1590.09230773613,663.907692263868,926.184615472264,27.2407239844784,1,Nonempty,1309.82284446219
Karate,Local,9.28424785338972,5,1,1,1587.71114771242,666.288852287582,921.422295424837,27.1006557477893,1,Nonempty,1303.08790686275
Karate,Local,9.40640900935537,5,1,1,1585.21906013072,668.780939869281,916.438120261438,26.9540623606305,1,Nonempty,1296.03921874943
Karate,Local,9.52857016532103,5,1,1,1582.72697254902,671.27302745098,911.453945098039,26.8074689734717,1,Nonempty,1288.99053063611
Karate,Local,9.60578959341049,5,1,1,1581.15169621599,672.848303784005,908.30339243199,26.7148056597644,1,Nonempty,1284.53497632681
Karate,Local,9.60588565226701,5,1,1,1581.14973661532,672.850263384678,908.299473230643,26.7146903891366,1,Nonempty,1284.52943373911
Karate,Local,9.60598171112353,5,1,1,1581.14777701465,672.852222985351,908.295554029297,26.7145751185087,1,Nonempty,1284.52389115142
Karate,Local,9.6297043030257,5,1,1,1580.66383613984,673.336163860156,907.327672279689,26.6861080082261,1,Nonempty,1283.15509965435
Karate,Local,9.62980060103171,5,1,1,1580.66187166052,673.338128339478,907.323743321044,26.6859924506189,1,Nonempty,1283.14954326774
Karate,Local,9.62989689903772,5,1,1,1580.6599071812,673.340092818801,907.319814362398,26.6858768930117,1,Nonempty,1283.14398688114
Karate,Local,9.64390235484305,5,1,1,1580.37419588277,673.62580411723,906.748391765541,26.6690703460453,1,Nonempty,1282.33587329482
Karate,Local,9.643998794831,5,1,1,1580.37222850702,673.627771492984,906.744457014033,26.6689546180598,1,Nonempty,1282.33030871587
Karate,Local,9.64409523481895,5,1,1,1580.37026113126,673.629738868738,906.740522262524,26.6688388900742,1,Nonempty,1282.32474413693
Karate,Local,9.65073132128668,5,1,1,1580.23488496732,673.76511503268,906.469769934641,26.660875586313,1,Nonempty,1281.94184252279
Karate,Local,9.77289247725234,5,1,1,1577.74279738562,676.257202614379,901.485594771242,26.5142821991542,1,Nonempty,1274.89315440947
Karate,Local,9.89505363321799,5,1,1,1575.25070980392,678.749290196078,896.501419607843,26.3676888119954,1,Nonempty,1267.84446629615
Karate,Local,10.0172147891836,5,1,1,1572.75862222222,681.241377777778,891.517244444445,26.2210954248366,1,Nonempty,1260.79577818282
Karate,Local,10.1393759451493,5,1,1,1570.26653464052,683.733465359477,886.533069281046,26.0745020376778,1,Nonempty,1253.7470900695
Karate,Local,10.261537101115,5,1,1,1567.77444705882,686.225552941176,881.548894117647,25.927908650519,1,Nonempty,1246.69840195618
Karate,Local,10.3836982570806,5,1,1,1565.28235947712,688.717640522876,876.564718954249,25.7813152633603,1,Nonempty,1239.64971384286
Karate,Local,10.4678283840112,5,1,1,1563.56610488774,690.43389511226,873.13220977548,25.6803591110435,1,Nonempty,1234.79541280927
Karate,Local,10.4679330633418,5,1,1,1563.5639694294,690.436030570605,873.12793885879,25.6802334958468,1,Nonempty,1234.78937282097
Karate,Local,10.4680377426725,5,1,1,1563.56183397105,690.43816602895,873.1236679421,25.68010788065,1,Nonempty,1234.78333283266
Karate,Local,10.5058594130463,5,1,1,1562.79027189542,691.209728104575,871.58054379085,25.6347218762015,1,Nonempty,1232.60102572954
Karate,Local,10.6280205690119,5,1,1,1560.29818431373,693.701815686274,866.596368627451,25.4881284890427,1,Nonempty,1225.55233761622
Karate,Local,10.7501817249776,5,1,1,1557.80609673203,696.193903267974,861.612193464053,25.3415351018839,1,Nonempty,1218.50364950289
